lead_id,product,channel,state,lead_date,first_name,last_name,age,income_bracket,credit_score,qualified_date,quote_date,binder_date,sold_date,final_status,ltv,annual_premium,expected_tenure_years,total_premium,has_claim,has_early_claim,claim_count,total_claim_amount,expected_value,loss_ratio
SEARCH_000894,Property_Casualty,paid_search,TX,2023-04-27,Natalie,Alvarez,47,$30-50k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000894,Health,paid_search,TX,2023-04-27,Natalie,Alvarez,47,$30-50k,Poor,2023-04-27,2023-04-30,,,quote,,,,,,,,,,
SEARCH_000895,Property_Casualty,paid_search,NC,2023-04-27,Melissa,Saeed,36,$150k+,Poor,2023-04-28,2023-05-01,2023-05-08,2023-05-11,sold,3561.6,3294.83,4.93,16243.51,False,False,0.0,0.0,16243.51,0.0
SEARCH_000896,Health,paid_search,AL,2023-04-27,John,Patel,45,$150k+,Fair,2023-04-29,2023-05-01,2023-05-13,2023-05-17,sold,3716.76,10687.0,3.39,36228.93,False,False,0.0,0.0,36228.93,0.0
SEARCH_000897,Property_Casualty,paid_search,WA,2023-04-27,Grace,Stewart,45,$30-50k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000898,Health,paid_search,NC,2023-04-27,Ana,Molina,45,$30-50k,Poor,2023-04-27,,,,qualified,,,,,,,,,,
SEARCH_000899,Property_Casualty,paid_search,TX,2023-04-28,Donna,Shin,49,$30-50k,Good,2023-04-28,,,,qualified,,,,,,,,,,
SEARCH_000900,Life,paid_search,NC,2023-04-28,Jose,Takahashi,47,$50-75k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000900,Health,paid_search,NC,2023-04-28,Jose,Takahashi,47,$50-75k,Poor,2023-04-30,,,,qualified,,,,,,,,,,
SEARCH_000900,Property_Casualty,paid_search,NC,2023-04-28,Jose,Takahashi,47,$50-75k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000901,Life,paid_search,MI,2023-04-28,Kai,Carrillo,30,$150k+,Excellent,2023-04-29,2023-04-30,,,quote,,,,,,,,,,
SEARCH_000902,Property_Casualty,paid_search,NH,2023-04-28,Aiden,Cabrera,52,$50-75k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000902,Life,paid_search,NH,2023-04-28,Aiden,Cabrera,52,$50-75k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000903,Health,paid_search,TX,2023-04-28,Timothy,Bailey,56,<$30k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000904,Life,paid_search,TX,2023-04-28,Neha,Warren,51,<$30k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000905,Life,paid_search,NE,2023-04-28,Scarlett,Murphy,45,$150k+,Poor,2023-04-29,,,,qualified,,,,,,,,,,
SEARCH_000905,Health,paid_search,NE,2023-04-28,Scarlett,Murphy,45,$150k+,Poor,,,,,lead,,,,,,,,,,
SEARCH_000905,Property_Casualty,paid_search,NE,2023-04-28,Scarlett,Murphy,45,$150k+,Poor,2023-04-28,,,,qualified,,,,,,,,,,
SEARCH_000906,Property_Casualty,paid_search,MN,2023-04-29,Alicia,Hassan,46,$30-50k,Poor,2023-04-30,,,,qualified,,,,,,,,,,
SEARCH_000907,Life,paid_search,VA,2023-04-30,Eric,Mansour,36,<$30k,Excellent,,,,,lead,,,,,,,,,,
SEARCH_000907,Property_Casualty,paid_search,VA,2023-04-30,Eric,Mansour,36,<$30k,Excellent,2023-04-30,2023-05-01,,,quote,,,,,,,,,,
SEARCH_000908,Life,paid_search,GA,2023-05-01,Jonathan,Martinez,47,$30-50k,Excellent,2023-05-03,,,,qualified,,,,,,,,,,
SEARCH_000909,Health,paid_search,CA,2023-05-01,Alexander,Ibarra,34,$50-75k,Excellent,2023-05-01,2023-05-04,,,quote,,,,,,,,,,
SEARCH_000910,Property_Casualty,paid_search,AL,2023-05-01,Gabriel,Richter,78,<$30k,Excellent,,,,,lead,,,,,,,,,,
SEARCH_000911,Life,paid_search,IL,2023-05-01,Lakshmi,Cho,49,$30-50k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000912,Health,paid_search,HI,2023-05-01,Min-ji,Lin,40,$75-100k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000912,Life,paid_search,HI,2023-05-01,Min-ji,Lin,40,$75-100k,Poor,2023-05-02,2023-05-04,,,quote,,,,,,,,,,
SEARCH_000913,Life,paid_search,CA,2023-05-01,Sharon,Clark,48,$30-50k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000913,Property_Casualty,paid_search,CA,2023-05-01,Sharon,Clark,48,$30-50k,Fair,2023-05-02,2023-05-05,,,quote,,,,,,,,,,
SEARCH_000914,Life,paid_search,NC,2023-05-01,Chloe,King,68,<$30k,Good,2023-05-03,2023-05-04,2023-05-08,2023-05-09,sold,3610.72,5192.49,7.39,38372.5,False,False,0.0,0.0,38372.5,0.0
SEARCH_000914,Property_Casualty,paid_search,NC,2023-05-01,Chloe,King,68,<$30k,Good,,,,,lead,,,,,,,,,,
SEARCH_000914,Health,paid_search,NC,2023-05-01,Chloe,King,68,<$30k,Good,2023-05-01,2023-05-03,,,quote,,,,,,,,,,
SEARCH_000915,Life,paid_search,WA,2023-05-01,Russell,Martinez,46,$150k+,Poor,,,,,lead,,,,,,,,,,
SEARCH_000915,Property_Casualty,paid_search,WA,2023-05-01,Russell,Martinez,46,$150k+,Poor,2023-05-03,2023-05-04,,,quote,,,,,,,,,,
SEARCH_000916,Health,paid_search,WA,2023-05-01,Masato,Long,49,$30-50k,Good,,,,,lead,,,,,,,,,,
SEARCH_000917,Health,paid_search,CO,2023-05-01,Levi,Park,49,$30-50k,Poor,2023-05-02,,,,qualified,,,,,,,,,,
SEARCH_000918,Health,paid_search,NV,2023-05-01,Raymond,Wagner,32,$150k+,Good,,,,,lead,,,,,,,,,,
SEARCH_000919,Life,paid_search,TX,2023-05-01,Sharon,Brooks,38,$150k+,Excellent,,,,,lead,,,,,,,,,,
SEARCH_000919,Property_Casualty,paid_search,TX,2023-05-01,Sharon,Brooks,38,$150k+,Excellent,,,,,lead,,,,,,,,,,
SEARCH_000920,Health,paid_search,OR,2023-05-02,Swati,Kwon,40,<$30k,Good,2023-05-04,,,,qualified,,,,,,,,,,
SEARCH_000920,Property_Casualty,paid_search,OR,2023-05-02,Swati,Kwon,40,<$30k,Good,,,,,lead,,,,,,,,,,
SEARCH_000921,Life,paid_search,FL,2023-05-02,Karthik,Kobayashi,45,$150k+,Fair,,,,,lead,,,,,,,,,,
SEARCH_000922,Health,paid_search,AL,2023-05-02,Keisha,Mitchell,24,$150k+,Fair,2023-05-03,2023-05-08,,,quote,,,,,,,,,,
SEARCH_000923,Life,paid_search,CA,2023-05-02,Gloria,Mack,50,$50-75k,Fair,2023-05-03,2023-05-05,,,quote,,,,,,,,,,
SEARCH_000924,Health,paid_search,TX,2023-05-02,Amal,Fontana,41,$150k+,Fair,,,,,lead,,,,,,,,,,
SEARCH_000925,Life,paid_search,FL,2023-05-02,Jose,Cruz,55,$30-50k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000926,Life,paid_search,UT,2023-05-02,Amit,Ibarra,38,$50-75k,Good,,,,,lead,,,,,,,,,,
SEARCH_000927,Health,paid_search,MN,2023-05-02,Isabella,Russell,60,$150k+,Fair,2023-05-02,2023-05-05,,,quote,,,,,,,,,,
SEARCH_000928,Health,paid_search,AL,2023-05-02,Qian,Rojas,53,<$30k,Excellent,,,,,lead,,,,,,,,,,
SEARCH_000928,Life,paid_search,AL,2023-05-02,Qian,Rojas,53,<$30k,Excellent,2023-05-02,2023-05-07,2023-05-10,2023-05-19,sold,4493.92,2521.03,3.35,8445.45,False,False,0.0,0.0,8445.45,0.0
SEARCH_000929,Life,paid_search,TX,2023-05-02,Kendrick,Morgan,40,$30-50k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000929,Property_Casualty,paid_search,TX,2023-05-02,Kendrick,Morgan,40,$30-50k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000930,Health,paid_search,MO,2023-05-02,Demetrius,Evans,42,$150k+,Good,2023-05-02,,,,qualified,,,,,,,,,,
SEARCH_000931,Health,paid_search,NJ,2023-05-02,Amy,Doyle,45,<$30k,Good,,,,,lead,,,,,,,,,,
SEARCH_000931,Life,paid_search,NJ,2023-05-02,Amy,Doyle,45,<$30k,Good,2023-05-03,2023-05-04,,,quote,,,,,,,,,,
SEARCH_000931,Property_Casualty,paid_search,NJ,2023-05-02,Amy,Doyle,45,<$30k,Good,2023-05-04,2023-05-06,,,quote,,,,,,,,,,
SEARCH_000932,Property_Casualty,paid_search,MI,2023-05-03,Kai,Fontana,45,<$30k,Poor,2023-05-04,,,,qualified,,,,,,,,,,
SEARCH_000933,Health,paid_search,MA,2023-05-03,Raymond,Xie,39,$30-50k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000934,Health,paid_search,GA,2023-05-03,Scarlett,Lawrence,41,$30-50k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000935,Life,paid_search,KY,2023-05-03,Ying,Silva,67,$150k+,Poor,2023-05-04,2023-05-08,,,quote,,,,,,,,,,
SEARCH_000936,Health,paid_search,VA,2023-05-03,Rashid,Joshi,31,<$30k,Fair,2023-05-04,,,,qualified,,,,,,,,,,
SEARCH_000937,Life,paid_search,CT,2023-05-04,Nicole,Singh,56,$30-50k,Fair,2023-05-04,,,,qualified,,,,,,,,,,
SEARCH_000937,Health,paid_search,CT,2023-05-04,Nicole,Singh,56,$30-50k,Fair,2023-05-06,2023-05-12,,,quote,,,,,,,,,,
SEARCH_000938,Health,paid_search,ID,2023-05-04,Aliyah,Thomas,28,<$30k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000938,Life,paid_search,ID,2023-05-04,Aliyah,Thomas,28,<$30k,Fair,2023-05-04,,,,qualified,,,,,,,,,,
SEARCH_000938,Property_Casualty,paid_search,ID,2023-05-04,Aliyah,Thomas,28,<$30k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000939,Health,paid_search,NY,2023-05-04,Aiden,Jordan,21,$30-50k,Excellent,,,,,lead,,,,,,,,,,
SEARCH_000940,Property_Casualty,paid_search,TX,2023-05-04,Min-jun,Moretti,57,$50-75k,Excellent,2023-05-04,2023-05-08,,,quote,,,,,,,,,,
SEARCH_000941,Life,paid_search,OR,2023-05-04,Hao,Giordano,60,$50-75k,Fair,2023-05-04,2023-05-06,,,quote,,,,,,,,,,
SEARCH_000941,Health,paid_search,OR,2023-05-04,Hao,Giordano,60,$50-75k,Fair,2023-05-04,2023-05-06,,,quote,,,,,,,,,,
SEARCH_000942,Life,paid_search,IN,2023-05-04,Geeta,Kang,48,$50-75k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000943,Health,paid_search,NJ,2023-05-04,Martha,Dominguez,31,<$30k,Good,,,,,lead,,,,,,,,,,
SEARCH_000944,Life,paid_search,GA,2023-05-04,Lei,Mori,36,$100-150k,Fair,2023-05-04,,,,qualified,,,,,,,,,,
SEARCH_000945,Property_Casualty,paid_search,MA,2023-05-04,Yasmin,Dean,44,$150k+,Poor,2023-05-05,2023-05-10,,,quote,,,,,,,,,,
SEARCH_000946,Property_Casualty,paid_search,DE,2023-05-04,Aarav,Espinoza,22,$50-75k,Excellent,2023-05-04,2023-05-06,,,quote,,,,,,,,,,
SEARCH_000946,Health,paid_search,DE,2023-05-04,Aarav,Espinoza,22,$50-75k,Excellent,2023-05-04,,,,qualified,,,,,,,,,,
SEARCH_000947,Life,paid_search,VA,2023-05-04,Bo,Adams,48,$30-50k,Poor,2023-05-06,2023-05-07,,,quote,,,,,,,,,,
SEARCH_000948,Health,paid_search,OR,2023-05-04,Diego,Acosta,45,$30-50k,Good,,,,,lead,,,,,,,,,,
SEARCH_000948,Life,paid_search,OR,2023-05-04,Diego,Acosta,45,$30-50k,Good,,,,,lead,,,,,,,,,,
SEARCH_000949,Life,paid_search,UT,2023-05-04,Rosa,Russell,58,$50-75k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000950,Health,paid_search,OK,2023-05-05,Nicole,Tucker,25,<$30k,Fair,2023-05-07,,,,qualified,,,,,,,,,,
SEARCH_000950,Life,paid_search,OK,2023-05-05,Nicole,Tucker,25,<$30k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000951,Life,paid_search,PA,2023-05-05,Kiara,Kapoor,50,$30-50k,Poor,2023-05-06,,,,qualified,,,,,,,,,,
SEARCH_000952,Life,paid_search,MN,2023-05-05,Sunita,Gallo,45,$150k+,Fair,,,,,lead,,,,,,,,,,
SEARCH_000953,Life,paid_search,AZ,2023-05-05,Joshua,Takahashi,46,$150k+,Fair,2023-05-06,2023-05-07,,,quote,,,,,,,,,,
SEARCH_000953,Health,paid_search,AZ,2023-05-05,Joshua,Takahashi,46,$150k+,Fair,2023-05-06,,,,qualified,,,,,,,,,,
SEARCH_000954,Health,paid_search,KS,2023-05-06,Aiden,Zhu,63,$30-50k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000955,Life,paid_search,LA,2023-05-06,DeAndre,Young,51,$50-75k,Good,,,,,lead,,,,,,,,,,
SEARCH_000955,Health,paid_search,LA,2023-05-06,DeAndre,Young,51,$50-75k,Good,,,,,lead,,,,,,,,,,
SEARCH_000955,Property_Casualty,paid_search,LA,2023-05-06,DeAndre,Young,51,$50-75k,Good,,,,,lead,,,,,,,,,,
SEARCH_000956,Property_Casualty,paid_search,FL,2023-05-06,Patricia,Guo,59,$30-50k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000957,Health,paid_search,OH,2023-05-07,Melissa,Dominguez,40,<$30k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000958,Property_Casualty,paid_search,TN,2023-05-07,Catherine,Banks,43,<$30k,Poor,2023-05-08,2023-05-10,2023-05-19,2023-05-23,sold,1070.04,2986.07,2.8,8361.0,True,False,2.0,25429.65,-17068.65,3.0415
SEARCH_000958,Life,paid_search,TN,2023-05-07,Catherine,Banks,43,<$30k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000959,Property_Casualty,paid_search,VA,2023-05-07,Alexander,Cooper,36,$30-50k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000960,Property_Casualty,paid_search,IN,2023-05-08,Marcus,Patel,45,<$30k,Fair,2023-05-08,,,,qualified,,,,,,,,,,
SEARCH_000961,Health,paid_search,IL,2023-05-08,Enrique,Nasser,39,$75-100k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000961,Life,paid_search,IL,2023-05-08,Enrique,Nasser,39,$75-100k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000962,Property_Casualty,paid_search,IL,2023-05-08,Teresa,Schmidt,29,<$30k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000963,Property_Casualty,paid_search,AZ,2023-05-08,Henry,Mariani,49,$150k+,Poor,2023-05-08,2023-05-11,,,quote,,,,,,,,,,
SEARCH_000963,Life,paid_search,AZ,2023-05-08,Henry,Mariani,49,$150k+,Poor,,,,,lead,,,,,,,,,,
SEARCH_000963,Health,paid_search,AZ,2023-05-08,Henry,Mariani,49,$150k+,Poor,,,,,lead,,,,,,,,,,
SEARCH_000964,Life,paid_search,NM,2023-05-08,Alice,Mehta,31,<$30k,Fair,2023-05-08,2023-05-11,,,quote,,,,,,,,,,
SEARCH_000964,Property_Casualty,paid_search,NM,2023-05-08,Alice,Mehta,31,<$30k,Fair,2023-05-08,2023-05-12,,,quote,,,,,,,,,,
SEARCH_000965,Health,paid_search,NC,2023-05-08,Larry,Escobar,55,$30-50k,Poor,2023-05-10,2023-05-12,,,quote,,,,,,,,,,
SEARCH_000965,Life,paid_search,NC,2023-05-08,Larry,Escobar,55,$30-50k,Poor,2023-05-08,2023-05-12,,,quote,,,,,,,,,,
SEARCH_000965,Property_Casualty,paid_search,NC,2023-05-08,Larry,Escobar,55,$30-50k,Poor,2023-05-08,2023-05-12,2023-05-17,2023-05-26,sold,2283.1,3755.26,7.45,27976.69,True,False,1.0,0.0,27976.69,0.0
SEARCH_000966,Life,paid_search,AZ,2023-05-08,Malik,Park,51,$50-75k,Good,2023-05-08,2023-05-14,,,quote,,,,,,,,,,
SEARCH_000966,Health,paid_search,AZ,2023-05-08,Malik,Park,51,$50-75k,Good,2023-05-08,,,,qualified,,,,,,,,,,
SEARCH_000966,Property_Casualty,paid_search,AZ,2023-05-08,Malik,Park,51,$50-75k,Good,,,,,lead,,,,,,,,,,
SEARCH_000967,Health,paid_search,CA,2023-05-09,Owen,Hassan,33,$30-50k,Poor,,,,,lead,,,,,,,,,,
SEARCH_000968,Life,paid_search,MD,2023-05-09,Tao,Sasaki,25,$50-75k,Good,2023-05-10,2023-05-11,,,quote,,,,,,,,,,
SEARCH_000968,Property_Casualty,paid_search,MD,2023-05-09,Tao,Sasaki,25,$50-75k,Good,,,,,lead,,,,,,,,,,
SEARCH_000969,Property_Casualty,paid_search,NV,2023-05-10,Darnell,Tucker,44,$150k+,Excellent,2023-05-12,2023-05-16,2023-05-18,2023-05-24,sold,5366.23,2477.01,4.39,10874.07,False,False,0.0,0.0,10874.07,0.0
SEARCH_000969,Health,paid_search,NV,2023-05-10,Darnell,Tucker,44,$150k+,Excellent,2023-05-11,2023-05-12,2023-05-25,2023-06-02,sold,5563.82,6406.96,8.61,55163.93,True,False,2.0,22274.97,32888.96,0.4038
SEARCH_000970,Property_Casualty,paid_search,VA,2023-05-10,Debra,Palmer,34,$30-50k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000971,Life,paid_search,IL,2023-05-10,Claudia,Bailey,39,$50-75k,Fair,2023-05-11,2023-05-16,,,quote,,,,,,,,,,
SEARCH_000972,Health,paid_search,KS,2023-05-10,Hao,Lawrence,31,$75-100k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000972,Property_Casualty,paid_search,KS,2023-05-10,Hao,Lawrence,31,$75-100k,Fair,2023-05-12,2023-05-18,,,quote,,,,,,,,,,
SEARCH_000973,Life,paid_search,UT,2023-05-10,Deborah,Roberts,57,$50-75k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000974,Property_Casualty,paid_search,AR,2023-05-10,Andrea,Murray,46,$30-50k,Good,2023-05-12,2023-05-18,2023-05-25,,binder,,,,,,,,,,
SEARCH_000975,Property_Casualty,paid_search,TN,2023-05-11,Riya,Ramirez,33,<$30k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000976,Life,paid_search,OH,2023-05-11,Jaxon,Rogers,42,$150k+,Fair,,,,,lead,,,,,,,,,,
SEARCH_000977,Life,paid_search,KY,2023-05-11,Tao,Karim,69,$30-50k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000978,Life,paid_search,MN,2023-05-11,Eric,Valdez,47,<$30k,Excellent,2023-05-12,2023-05-15,,,quote,,,,,,,,,,
SEARCH_000978,Health,paid_search,MN,2023-05-11,Eric,Valdez,47,<$30k,Excellent,,,,,lead,,,,,,,,,,
SEARCH_000979,Health,paid_search,TN,2023-05-11,Sanjay,Stewart,53,$50-75k,Fair,2023-05-12,,,,qualified,,,,,,,,,,
SEARCH_000979,Life,paid_search,TN,2023-05-11,Sanjay,Stewart,53,$50-75k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000979,Property_Casualty,paid_search,TN,2023-05-11,Sanjay,Stewart,53,$50-75k,Fair,2023-05-11,,,,qualified,,,,,,,,,,
SEARCH_000980,Health,paid_search,TX,2023-05-11,Victor,Ramirez,19,$30-50k,Excellent,2023-05-12,2023-05-17,2023-05-18,,binder,,,,,,,,,,
SEARCH_000980,Property_Casualty,paid_search,TX,2023-05-11,Victor,Ramirez,19,$30-50k,Excellent,2023-05-11,2023-05-16,,,quote,,,,,,,,,,
SEARCH_000980,Life,paid_search,TX,2023-05-11,Victor,Ramirez,19,$30-50k,Excellent,2023-05-13,2023-05-16,,,quote,,,,,,,,,,
SEARCH_000981,Health,paid_search,NY,2023-05-11,Barbara,Schroeder,30,<$30k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000982,Health,paid_search,OK,2023-05-11,Luke,Ruiz,45,$150k+,Fair,2023-05-12,2023-05-15,,,quote,,,,,,,,,,
SEARCH_000983,Health,paid_search,NY,2023-05-11,Cedric,Weber,66,<$30k,Good,,,,,lead,,,,,,,,,,
SEARCH_000983,Life,paid_search,NY,2023-05-11,Cedric,Weber,66,<$30k,Good,2023-05-13,2023-05-17,2023-05-18,2023-05-23,sold,2599.89,4556.08,8.89,40503.55,False,False,0.0,0.0,40503.55,0.0
SEARCH_000983,Property_Casualty,paid_search,NY,2023-05-11,Cedric,Weber,66,<$30k,Good,,,,,lead,,,,,,,,,,
SEARCH_000984,Life,paid_search,MI,2023-05-11,Raul,Gallo,52,$30-50k,Fair,2023-05-11,2023-05-14,,,quote,,,,,,,,,,
SEARCH_000985,Life,paid_search,PA,2023-05-11,Cheng,Trujillo,38,$100-150k,Excellent,,,,,lead,,,,,,,,,,
SEARCH_000986,Health,paid_search,CA,2023-05-12,Tiara,Mack,47,$50-75k,Good,2023-05-12,2023-05-13,2023-05-25,2023-05-28,sold,2168.45,4459.03,3.91,17434.81,True,False,1.0,0.0,17434.81,0.0
SEARCH_000987,Life,paid_search,MA,2023-05-12,Pallavi,Porter,38,$30-50k,Excellent,,,,,lead,,,,,,,,,,
SEARCH_000988,Property_Casualty,paid_search,KY,2023-05-12,Sebastian,Scott,67,$150k+,Poor,2023-05-14,2023-05-20,,,quote,,,,,,,,,,
SEARCH_000989,Life,paid_search,NJ,2023-05-12,Christopher,Mosley,43,$30-50k,Fair,2023-05-14,,,,qualified,,,,,,,,,,
SEARCH_000989,Property_Casualty,paid_search,NJ,2023-05-12,Christopher,Mosley,43,$30-50k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000990,Property_Casualty,paid_search,NC,2023-05-12,Liliana,Sanchez,39,$50-75k,Good,2023-05-14,2023-05-16,2023-05-27,2023-05-28,sold,2710.0,3099.24,3.46,10723.37,False,False,0.0,0.0,10723.37,0.0
SEARCH_000991,Life,paid_search,SD,2023-05-13,Aubrey,Wagner,69,<$30k,Excellent,2023-05-14,,,,qualified,,,,,,,,,,
SEARCH_000991,Property_Casualty,paid_search,SD,2023-05-13,Aubrey,Wagner,69,<$30k,Excellent,,,,,lead,,,,,,,,,,
SEARCH_000992,Health,paid_search,NY,2023-05-13,Sofia,Mack,40,<$30k,Good,2023-05-15,,,,qualified,,,,,,,,,,
SEARCH_000992,Life,paid_search,NY,2023-05-13,Sofia,Mack,40,<$30k,Good,,,,,lead,,,,,,,,,,
SEARCH_000993,Life,paid_search,IL,2023-05-13,Natalie,Molina,38,<$30k,Good,2023-05-15,2023-05-21,,,quote,,,,,,,,,,
SEARCH_000994,Property_Casualty,paid_search,CA,2023-05-13,Cedric,Valencia,37,$30-50k,Good,,,,,lead,,,,,,,,,,
SEARCH_000995,Property_Casualty,paid_search,WV,2023-05-13,Gloria,Bailey,30,$30-50k,Good,2023-05-15,,,,qualified,,,,,,,,,,
SEARCH_000995,Life,paid_search,WV,2023-05-13,Gloria,Bailey,30,$30-50k,Good,,,,,lead,,,,,,,,,,
SEARCH_000996,Life,paid_search,MD,2023-05-13,Philip,Ibrahim,50,<$30k,Good,,,,,lead,,,,,,,,,,
SEARCH_000996,Health,paid_search,MD,2023-05-13,Philip,Ibrahim,50,<$30k,Good,2023-05-14,2023-05-17,2023-05-22,2023-05-25,sold,2034.31,9448.34,5.09,48092.05,True,True,4.0,35799.88,12292.17,0.7444
SEARCH_000996,Property_Casualty,paid_search,MD,2023-05-13,Philip,Ibrahim,50,<$30k,Good,,,,,lead,,,,,,,,,,
SEARCH_000997,Health,paid_search,CA,2023-05-14,Rasheed,Guerrero,26,$30-50k,Fair,,,,,lead,,,,,,,,,,
SEARCH_000998,Life,paid_search,WA,2023-05-14,Caleb,Jefferson,48,$50-75k,Excellent,2023-05-16,,,,qualified,,,,,,,,,,
SEARCH_000998,Property_Casualty,paid_search,WA,2023-05-14,Caleb,Jefferson,48,$50-75k,Excellent,2023-05-14,2023-05-20,2023-05-26,2023-05-29,sold,3400.25,2356.2,9.93,23397.07,False,False,0.0,0.0,23397.07,0.0
SEARCH_000999,Health,paid_search,NJ,2023-05-14,Ramesh,Jang,59,$30-50k,Fair,2023-05-14,2023-05-19,2023-05-31,2023-06-09,sold,2301.22,6627.62,4.26,28233.66,True,True,3.0,17929.76,10303.9,0.635
SEARCH_000999,Life,paid_search,NJ,2023-05-14,Ramesh,Jang,59,$30-50k,Fair,,,,,lead,,,,,,,,,,
SEARCH_001000,Life,paid_search,NJ,2023-05-15,Ricardo,Sharma,61,$50-75k,Good,2023-05-16,2023-05-19,,,quote,,,,,,,,,,
SEARCH_001001,Property_Casualty,paid_search,FL,2023-05-15,Alexander,Trujillo,27,<$30k,Poor,,,,,lead,,,,,,,,,,
SEARCH_001002,Health,paid_search,AL,2023-05-15,Ricardo,Fuentes,67,<$30k,Fair,,,,,lead,,,,,,,,,,
SEARCH_001002,Property_Casualty,paid_search,AL,2023-05-15,Ricardo,Fuentes,67,<$30k,Fair,2023-05-16,2023-05-19,,,quote,,,,,,,,,,
SEARCH_001002,Life,paid_search,AL,2023-05-15,Ricardo,Fuentes,67,<$30k,Fair,,,,,lead,,,,,,,,,,
SEARCH_001003,Health,paid_search,CA,2023-05-15,Guadalupe,Clark,53,<$30k,Poor,,,,,lead,,,,,,,,,,
SEARCH_001003,Life,paid_search,CA,2023-05-15,Guadalupe,Clark,53,<$30k,Poor,,,,,lead,,,,,,,,,,
SEARCH_001004,Life,paid_search,FL,2023-05-15,Jing,Koch,48,$50-75k,Poor,2023-05-15,2023-05-19,,,quote,,,,,,,,,,
SEARCH_001005,Property_Casualty,paid_search,AL,2023-05-15,Christopher,Hughes,51,$30-50k,Fair,,,,,lead,,,,,,,,,,
SEARCH_001006,Property_Casualty,paid_search,PA,2023-05-15,Shreya,Thompson,18,<$30k,Excellent,,,,,lead,,,,,,,,,,
SEARCH_001007,Health,paid_search,ID,2023-05-15,Bryan,Rashid,50,$150k+,Poor,,,,,lead,,,,,,,,,,
SEARCH_001008,Health,paid_search,IL,2023-05-16,Ashley,Wright,43,<$30k,Fair,2023-05-18,,,,qualified,,,,,,,,,,
SEARCH_001009,Property_Casualty,paid_search,CA,2023-05-16,Roger,Olson,45,$100-150k,Poor,,,,,lead,,,,,,,,,,
SEARCH_001010,Life,paid_search,NC,2023-05-16,Cameron,Ricci,52,$150k+,Good,2023-05-16,,,,qualified,,,,,,,,,,
SEARCH_001011,Property_Casualty,paid_search,VA,2023-05-16,Divya,Chavez,29,$150k+,Good,2023-05-18,2023-05-20,,,quote,,,,,,,,,,
SEARCH_001011,Health,paid_search,VA,2023-05-16,Divya,Chavez,29,$150k+,Good,2023-05-16,2023-05-21,2023-05-28,2023-06-02,sold,3323.79,8437.64,4.56,38475.64,True,False,2.0,20084.84,18390.8,0.522
SEARCH_001012,Life,paid_search,TN,2023-05-16,Heather,Rinaldi,40,$150k+,Fair,,,,,lead,,,,,,,,,,
SEARCH_001012,Health,paid_search,TN,2023-05-16,Heather,Rinaldi,40,$150k+,Fair,,,,,lead,,,,,,,,,,
SEARCH_001013,Life,paid_search,TN,2023-05-16,Eleanor,Seo,61,$30-50k,Good,,,,,lead,,,,,,,,,,
SEARCH_001013,Property_Casualty,paid_search,TN,2023-05-16,Eleanor,Seo,61,$30-50k,Good,,,,,lead,,,,,,,,,,
SEARCH_001013,Health,paid_search,TN,2023-05-16,Eleanor,Seo,61,$30-50k,Good,2023-05-18,2023-05-24,2023-05-26,2023-05-27,sold,1928.81,6469.08,4.86,31439.73,False,False,0.0,0.0,31439.73,0.0
SEARCH_001014,Life,paid_search,WY,2023-05-16,Ethan,Lee,56,$150k+,Poor,,,,,lead,,,,,,,,,,
